sent_id,entity1,entity2,sent,processed_sent,label
TRAIN_SENT_ID_264347,贾环,赵姨娘,贾府 内 的 赵姨娘 、 贾环 、 贾蔷 、 贾蓉 等 入寇 ， 企图 独占 贾府 和 大观园 ， 柳湘莲 、 薛蟠 等 也 企图 趁乱 夺取 大观园 。,贾府 人物二  人物一  贾蔷  贾蓉 入寇  企图 独占 贾府 大观园  柳湘莲  薛蟠 企图 趁乱 夺取 大观园,-1
TRAIN_SENT_ID_277834,郭芙蓉,吕青柠,永久 使用者 ： 郭芙蓉 （ 练 成 两层 ） 、 郭蔷薇 （ 堂妹 ） 、 郭巨侠 （ 练 成 九层 圆满 ） 、 莫小贝 （ 小 郭教 的 ） 、 吕青橙 （ 练 成 七层 ） 、 吕青柠,永久 使用者  人物一  练 成 两层   郭蔷薇  堂妹   郭巨侠  练 成 九层 圆满   莫小贝  郭教   吕青橙  练 成 七层   人物二,-1
TRAIN_SENT_ID_262357,汪精卫,陈璧君,关系密切 的 非 成员 ： 汪精卫 、 陈璧君 、 甘乃光 、 何香凝 、 陈树人,关系密切 非 成员  人物一  人物二  甘乃光  何香凝  陈树人,1
TRAIN_SENT_ID_260263,穆桂英,杨宗保,穆桂英 三擒三纵 杨宗保 （ 1956 ） ....,人物一 三擒三纵 人物二,1
TRAIN_SENT_ID_262967,熊美玲,林秋离,No.183 睡不着 的 时候 林秋离 熊美玲 蓝心湄,睡不着 人物二 人物一 蓝心湄,1
TRAIN_SENT_ID_251198,廖仲恺,何香凝,另外 他 还 与 不少 革命 人士 常有 往来 ， 如 许崇智 、 叶剑英 、 廖仲恺 、 何香凝 、 李济深 、 蔡廷楷 、 陈济棠 等 。,不少 革命 人士 常有 往来  许崇智  叶剑英  人物一  人物二  李济深  蔡廷楷  陈济棠,1
TRAIN_SENT_ID_264135,刘备,孙尚香,效果 ： a ： 孙尚香 加入 刘备 麾下,效果    人物二 加入 人物一 麾下,1
TRAIN_SENT_ID_277404,樊姬,楚庄王,【 原文 】 ： 楚庄王 听朝 罢宴 ， 樊姬 下堂 而迎 之 曰 ： “ 何罢 之宴 也 ， 得 无 饥 倦乎 ？ ”,原文   人物二 听朝 罢宴  人物一 下堂 而迎 曰   何罢 之宴  饥 倦乎,1
TRAIN_SENT_ID_249999,张无忌,赵敏,武当山 上 ， 赵敏 率人 为难 张三丰 ， 四大 高手 出面 挑战 ， 连 张无忌 都 是 心下 一惊 。,武当山  人物二 率人 为难 张三丰  四大 高手 出面 挑战  人物一 心下 一惊,1
TRAIN_SENT_ID_284390,殷温娇,陈光蕊,陈光蕊 和 殷温娇,人物二 人物一,1
TRAIN_SENT_ID_262751,熊美玲,林秋离,No.141 无情 弦 林秋离 熊美玲 林慧萍,无情 弦 人物二 人物一 林慧萍,1
TRAIN_SENT_ID_278941,汪涵,杨乐乐,庞龙 、 李连杰 、 蔡依林 、 王菲 、 李亚鹏 、 TFBOYS 、 汪涵 、 杨乐乐 、 郭品超,庞龙  李连杰  蔡依林  王菲  李亚鹏    人物一  人物二  郭品超,1
TRAIN_SENT_ID_277263,王惠,郭德纲,在 郭德纲 眼里 ， 王惠 是 个 急 脾气 。,人物二 眼里  人物一 急 脾气,1
TRAIN_SENT_ID_266431,严世蕃,严嵩,2 、 严嵩 被 罢 ， 严世蕃 等 人 下狱 。,人物二 罢  人物一 下狱,-1
TRAIN_SENT_ID_271348,何泽慧,钱三强,《 大家 》 20140619 钱三强 和 何泽慧,人物二 人物一,1
TRAIN_SENT_ID_284431,孙小宝,金玲,海报 主持 ： 孙小宝 / 金玲,海报 主持  人物一  人物二,1
TRAIN_SENT_ID_258982,王熙凤,贾琏,u 贾琏 （ 王熙凤 之夫 ， 谐音 “ 假廉 ” ， 无 廉耻 ）,人物二  人物一 之夫  谐音  假廉   廉耻,1
TRAIN_SENT_ID_285405,沈月英,杜月笙,沈月英 ： 杜月笙 采下 的 水蜜桃,人物一  人物二 采下 水蜜桃,1
TRAIN_SENT_ID_286285,李继韬,李嗣昭,初事 李嗣昭 及 李继韬 ， 皆 畜养 甚厚 。,初事 人物二 人物一  皆 畜养 甚厚,-1
TRAIN_SENT_ID_277221,张茜,张卫健,张卫健 ； 张茜 ； 吴孟达,人物二  人物一  吴孟达,1
TRAIN_SENT_ID_266265,钱学森,蒋英,钱学森 与 蒋英 从 就 小 青梅竹马 。,人物一 人物二 青梅竹马,1
TRAIN_SENT_ID_269207,陆雪琪,张小凡,张小凡 ， 鬼历 ， 陆雪琪 ， 碧遥 。,人物二  鬼历  人物一  碧遥,1
TRAIN_SENT_ID_268159,樊梨花,薛丁山,全名 ： 《 隋唐 英雄 第四部 之 薛仁贵 征西 薛丁山 与 樊梨花 》,全名   隋唐 英雄 第四部 薛仁贵 征西 人物二 人物一,1
TRAIN_SENT_ID_269178,陆雪琪,张小凡,四强 ： 齐昊 、 曾书书 、 陆雪琪 、 张小凡,四强  齐昊  曾书书  人物一  人物二,1
TRAIN_SENT_ID_276083,陈三立,陈宝箴,陈宝箴 诗作 纪念 : 陈三立 《 壬寅 长至靖 庐谒 墓 》 ： “ 天乎 有 此庐 ， 我 拂 苍松 入 。,人物二 诗作 纪念  人物一  壬寅 长至靖 庐谒 墓    天乎 此庐  拂 苍松 入,-1
TRAIN_SENT_ID_257142,胡金铨,钟玲,罗开 睦 、 钟玲 、 胡金铨 、 孙 家雯,罗开 睦  人物二  人物一  孙 家雯,1
TRAIN_SENT_ID_283333,施妙妙,谷缜,7 ． 增加 谷缜 与 施妙妙 流亡 荒岛 的 剧情 。,． 增加 人物二 人物一 流亡 荒岛 剧情,1
TRAIN_SENT_ID_273924,江冬秀,胡适,遵从 母命 的 婚姻 — — 胡适 与 江冬秀,遵从 母命 婚姻   人物二 人物一,1
TRAIN_SENT_ID_266579,许晋亨,李嘉欣,而 李嘉欣 抵达 许家 后 ， 就 紧锣密鼓 地 开始 与 许晋亨 拍摄 新人 照 。,人物二 抵达 许家  紧锣密鼓 人物一 拍摄 新人,1
TRAIN_SENT_ID_270626,赵宏博,申雪,01 - 02 赛季 ， 申雪 和 赵宏博 的 表演 了 倾注 了 教练 姚滨 、 国外 专家 以及 小雪 、 宏博 本人 的 智慧 和 心血 的 《 图兰朵 》 。,赛季  人物二 人物一 表演 倾注 教练 姚滨  国外 专家 小雪  宏博 智慧 心血  图兰朵,1
TRAIN_SENT_ID_274472,潘汉年,董慧,董慧 从 长沙 招待所 赶到 医院 ， 向 潘汉年 的 遗体 告别 。,人物二 长沙 招待所 赶到 医院  人物一 遗体 告别,1
TRAIN_SENT_ID_256066,蒋介石,宋美龄,六 、 张氏 因 宋美龄 才 对 蒋介石 口下留情 / 98,六  张氏 人物二 人物一 口下留情,1
TRAIN_SENT_ID_248920,阮星竹,段正淳,镜 湖畔 胭脂 岛上 有处 镜湖 小筑 ， 大理 皇族 镇南王 段正淳 与 旧情 人 阮星竹 偶 居于 此 。,镜 湖畔 胭脂 岛上 有处 镜湖 小筑  大理 皇族 镇南王 人物二 旧情 人物一 偶 居于,1
TRAIN_SENT_ID_273252,秦香莲,陈世美,刘 箕裘 春蚕到死丝方尽 ( 1955 ) 陈世美 与 秦香莲 ( 1955 ) ....,刘 箕裘 春蚕到死丝方尽    人物二 人物一,1
TRAIN_SENT_ID_262954,熊美玲,林秋离,No.187 坠落 情网 林秋离 熊美玲 澎 恰恰,坠落 情网 人物二 人物一 澎 恰恰,1
TRAIN_SENT_ID_270869,姜承,欧阳倩,由于 姜承 的 魔族 血统 令 江湖 容不下 他 ， 欧阳倩 始终 对 他 不离 不弃 。,人物一 魔族 血统 令 江湖 容不下  人物二 始终 不离 不弃,1
TRAIN_SENT_ID_258295,陈建斌,蒋勤勤,歌曲 《 可爱 的 家 》 演唱 ： 陈建斌 蒋勤勤,歌曲  可爱 家  演唱  人物一 人物二,1
TRAIN_SENT_ID_262735,熊美玲,林秋离,No.32 心跳 的 感觉 林秋离 熊美玲 叶瑷菱,心跳 感觉 人物二 人物一 叶瑷菱,1
TRAIN_SENT_ID_284691,怀嬴,秦穆公,秦穆公 又 把 怀嬴 送给 了 重耳 ！,人物二 人物一 送给 重耳,-1
TRAIN_SENT_ID_271173,李治,唐太宗李世民,在 南门 东西 两侧 的 碑 龛 内 镶嵌 着 唐太宗李世民 撰 《 大 唐三藏 圣教序 》 碑 和 唐高宗 李治 撰 《 大 唐三藏 圣教序 记 》 碑 。,南门 东西 两侧 碑 龛 镶嵌 人物二 撰  唐三藏 圣教序  碑 唐高宗 人物一 撰  唐三藏 圣教序 记  碑,-1
TRAIN_SENT_ID_257336,贾珍,尤氏,贾珍 听 了 的 尤氏 安排 ， “ 赞声不绝 。 ”,人物一 听 人物二 安排   赞声不绝,1
TRAIN_SENT_ID_271849,阎婆惜,宋江,这 阎婆惜 被 那 张三 小意儿 百依百随 ， 轻怜重惜 ， 卖俏迎奸 ， 引乱 这 婆娘 的 心 ， 如何 肯恋 宋江 ？,人物一 张三 小意儿 百依百随  轻怜重惜  卖俏迎奸  引乱 婆娘 心  肯恋 人物二,1
TRAIN_SENT_ID_279467,谭梅,朱军,朱军 的 太太 谭梅 向 我们 微笑 。,人物二 太太 人物一 微笑,1
TRAIN_SENT_ID_251063,尤三姐,柳湘莲,柳湘莲 疑 尤三姐 入于 下流 ， 后悔 留剑 作为 定礼 。,人物二 疑 人物一 入于 下流  后悔 留剑 定礼,1
TRAIN_SENT_ID_278980,林诗音,龙啸云,李寻欢 之 表妹 ， 亦 是 他 青梅竹马 的 恋人 ， 但 李 为了 结拜 大哥 龙啸云 ， 将 林诗音 “ 送 ” 给 了 龙 ， 悲剧 由此 引发 … …,李寻欢 表妹  青梅竹马 恋人  李 结拜 大哥 人物二  人物一  送  龙  悲剧 引发,1
TRAIN_SENT_ID_253556,施南生,徐克,美国 的 利智 、 叶玉卿 、 刘美君 、 杜丽莎 等 ； 加拿大 的 顾嘉辉 、 黄淑仪 、 何守信 等 ； 欧洲 的 徐克 、 施南生 等 ；,美国 利智  叶玉卿  刘美君  杜丽莎  加拿大 顾嘉辉  黄淑仪  何守信  欧洲 人物二  人物一,1
TRAIN_SENT_ID_263814,刘嘉玲,梁朝伟,梁朝伟 于 《 再版 人 》 首次 与 刘嘉玲 合演 情侣 ， 还 与 老戏骨 冯淬帆 、 欧阳佩珊 、 陈欣健 、 任达华 等 有 多场 对手戏 ， 好戏 连场 。,人物二  再版  首次 人物一 合演 情侣  老戏骨 冯淬帆  欧阳佩珊  陈欣健  任达华 多场 对手戏  好戏 连场,1
TRAIN_SENT_ID_270714,赵宏博,申雪,上届 冬奥会 ， 申雪 、 赵宏博 夺得 铜牌 。,上届 冬奥会  人物二  人物一 夺得 铜牌,1
TRAIN_SENT_ID_270713,赵宏博,申雪,申雪 、 赵宏博 好样 的,人物二  人物一 好样,1
TRAIN_SENT_ID_273315,秦香莲,陈世美,包公 见到 恩师 的 扇子 受理 了 此案 ， 为 秦香莲 申冤 ， 刀 铡 陈世美 。,包公 见到 恩师 扇子 受理 此案  人物一 申冤  刀 铡 人物二,1
TRAIN_SENT_ID_285125,姜文杰,秦沛,姜丽文 姜文杰 秦沛,姜丽文 人物一 人物二,-1
TRAIN_SENT_ID_272978,吴晗,袁震,在 这里 他 有幸 结识 了 吴晗 ， 袁震 。,有幸 结识 人物一  人物二,1
TRAIN_SENT_ID_278609,夏金桂,薛蟠,薛蟠 — 夏金桂 ： 宝蟾 、 小舍儿,人物二  人物一  宝蟾  小舍儿,1
TRAIN_SENT_ID_267385,许志安,郑秀文,4 . 给 最 伤心 的 人 / 不来 的 季节 / 再见 / 苦恋 / 娃娃 看 天下 / 内心 戏 / 萨拉热窝 的 罗蜜欧 与 朱丽叶 （ 许志安 ; 郑秀文 ）,伤心  不来 季节  再见  苦恋  娃娃 天下  内心 戏  萨拉热窝 罗蜜欧 朱丽叶  人物一  人物二,1
TRAIN_SENT_ID_272376,夏紫薇,夏雨荷,夏紫薇 / 夏雨荷,人物一  人物二,-1
TRAIN_SENT_ID_285407,花牵牛,李靖,八戒 终于 打开 了 宝塔 的 门 ， 没想到 出来 的 竟是 牛魔王 和 花牵牛 ， 原来 火焰山 正是 被 收 在 李靖 的 宝塔 内 ， 八戒 趁机 跳进 宝塔 。,八戒 终于 打开 宝塔 门  没想到 竟是 牛魔王 人物一  原来 火焰山 收 人物二 宝塔  八戒 趁机 跳进 宝塔,1
TRAIN_SENT_ID_266535,严世蕃,严嵩,严嵩 出面 力挺梨儿 ， 严世蕃 大怒 ， 决心 除掉 梨儿 。,人物二 出面 力挺梨儿  人物一 大怒  决心 除掉 梨儿,-1
TRAIN_SENT_ID_274909,晏几道,晏殊,晏殊 “ 工于 造语 ” ， 晏几道 却 “ 善于 言情 ” 。,人物二  工于 造语   人物一  善于 言情,-1
TRAIN_SENT_ID_278840,卫少儿,霍去病,原本 是 霍母 卫少儿 安排 给 霍去病 的 四个 侍妾 之一 ， 只是 名义 上 的 。,原本 霍母 人物一 安排 人物二 四个 侍妾  名义,-1
TRAIN_SENT_ID_253765,申雪,赵宏博,申雪 、 赵宏博 ： 冰上 伉俪,人物一  人物二  冰上 伉俪,1
TRAIN_SENT_ID_284569,李昞,李虎,隆尧县 境内 有 李熙 、 李天赐 、 李虎 、 李昞 的 茔 墓 和 光业 寺 碑 。,隆尧县 境内 李熙  李天赐  人物二  人物一 茔 墓 光业 寺 碑,-1
TRAIN_SENT_ID_285960,程少臣,沈安若,其实 沈安若 要 的 不过 是 一份 安全感 ， 而 程少臣 要 的 只是 被 在乎 。,其实 人物二 一份 安全感  人物一 在乎,1
TRAIN_SENT_ID_278904,汪涵,杨乐乐,主持 阵容 : 金晓琳 、 冯祺 、 郑慧琳 、 仇晓 、 汪涵 、 杨乐乐 。,主持 阵容  金晓琳  冯祺  郑慧琳  仇晓  人物一  人物二,1
TRAIN_SENT_ID_264056,刘备,孙尚香,孙尚香 将 “ 蟹黄 包 ” 装上 用 芦叶 制成 的 小船 ， 随 长江 水 漂流 至 大海 ， 表示 自己 对 刘备 海枯石烂 心不变 。,人物二  蟹黄 包  装上 芦叶 制成 小船  长江 水 漂流 大海  表示 人物一 海枯石烂 心不变,1
TRAIN_SENT_ID_260414,穆桂英,杨宗保,谁知 穆桂英 不 听 则 罢 ， 听后 勃然大怒 ： “ 来 人 ， 把 杨宗保 给 我 推下去 ， 重打 八十 军棍 ！ ”,人物一 听 罢  听后 勃然大怒    人物二 推下去  重打 八十 军棍,1
TRAIN_SENT_ID_263520,梅葆玖,梅兰芳,182 、 贩马记 梅兰芳 姜妙香 （ 梅葆玖 叶少兰 ）,贩马记 人物二 姜妙香  人物一 叶少兰,-1
TRAIN_SENT_ID_253778,申雪,赵宏博,申雪 、 赵宏博 ： 结对 双滑 登 巅峰,人物一  人物二  结对 双滑 登 巅峰,1
TRAIN_SENT_ID_264170,刘备,孙尚香,势力 联姻 ： 弱小 势力 可以 通过 联姻 得 将 ， 大 势力 取消 联姻 功能 ， 刘备 打下 江陵 得 孙尚香 ， 不需 再 先 联姻 。,势力 联姻  弱小 势力 联姻  势力 取消 联姻 功能  人物一 打下 江陵 人物二  不需 先 联姻,1
TRAIN_SENT_ID_258398,张兆和,沈从文,第五 封 沈从文 致 张兆和 （ 1934.1 . 13 ）,第五 封 人物二 人物一,1
TRAIN_SENT_ID_258426,张兆和,沈从文,第十八 封 沈从文 致 张兆和 （ 1934.1 . 16 ）,第十八 封 人物二 人物一,1
TRAIN_SENT_ID_282247,易连恺,秦桑,18 . 邂逅 · 《 迷雾 围城 》 （ 原名 《 夜色 》 ） [ 主角 ： 易连恺 秦桑 ],邂逅   迷雾 围城   原名  夜色    主角  人物一 人物二,1
TRAIN_SENT_ID_253710,申雪,赵宏博,七律 赞 申雪 、 赵宏博,七律 赞 人物一  人物二,1
TRAIN_SENT_ID_256322,孙尚香,刘备,刘备 和 孙尚香,人物二 人物一,1
TRAIN_SENT_ID_263326,胡亥,秦始皇,秦始皇 于是 命宫 人 剪出 人 的 形状 ， 不停 的 表演 ， 胡亥 不 哭 了 ， 影戏 也 由此 开始 流传 至 民间 。,人物二 命宫 剪出 形状  不停 表演  人物一 哭  影戏 流传 民间,-1
TRAIN_SENT_ID_272076,张翠山,殷素素,第十九章 还 记得 你 答应 我 的 事 吗 — — 张翠山 和 殷素素,第十九章 记得 答应 事   人物一 人物二,1
TRAIN_SENT_ID_274668,傅敏,傅雷,《 傅聪版 傅雷 家书 》 是 由 出版社 出版 的 一部 教育 作品 ， 作者 是 傅敏 。,傅聪版 人物二 家书  出版社 出版 一部 教育 作品  作者 人物一,-1
TRAIN_SENT_ID_255720,蒋介石,宋美龄,— — 蒋介石 与 宋美龄,人物一 人物二,1
TRAIN_SENT_ID_268260,王小利,李琳,赵本山 、 王小利 、 李琳,赵本山  人物一  人物二,1
TRAIN_SENT_ID_255827,蒋介石,宋美龄,畅销书 《 蒋介石 自述 》 + 《 宋美龄 画传 》 ；,畅销书  人物一 自述    人物二 画传,1
TRAIN_SENT_ID_285453,聂风,聂人王,后人 ： 聂锋 、 聂人王 、 聂风 、 聂晴 、 易风 （ 聂正 ） 、 聂 天涯,后人  聂锋  人物二  人物一  聂晴  易风  聂正   聂 天涯,-1
TRAIN_SENT_ID_276751,丁夫人,曹操,曹操 的 心事 被 他 的 老婆 丁夫人 看穿 了 。,人物二 心事 老婆 人物一 看穿,1
TRAIN_SENT_ID_281427,万玉枝,高咏,重回 万家 ， 见到 万玉枝 ， 紫萱 运功 调用 土灵珠 的 灵力 ， 解了 高咏 的 毒 。,重回 万家  见到 人物一  紫萱 运功 调用 土灵珠 灵力  解了 人物二 毒,1
TRAIN_SENT_ID_263671,陈文琦,王雪红,王雪红 和 陈文琦,人物二 人物一,1
TRAIN_SENT_ID_248914,阮星竹,段正淳,阴错阳差 : 萧峰 寻至 小镜湖 方竹林 ， 段正淳 正在 与 隐居 于 此 的 旧情 人 阮星竹 重温 鸳梦 。,阴错阳差  萧峰 寻至 小镜湖 方竹林  人物二 正在 隐居 旧情 人物一 重温 鸳梦,1
TRAIN_SENT_ID_262972,熊美玲,林秋离,No.51 有话 你 就 讲 啦 （ 台语 ） 林秋离 熊美玲 陈亚兰,有话 讲  台语  人物二 人物一 陈亚兰,1
TRAIN_SENT_ID_283297,李俐,满文军,满文军 的 钱 花 在 了 国际 长途电话 上 ， 而 李俐 的 钱 则 花 在 了 飞机票 上 。,人物二 钱 花 国际 长途电话  人物一 钱 花 飞机票,1
TRAIN_SENT_ID_274793,丁玲,胡也频,丁玲 心如刀绞 地 看着 冯雪峰 离去 ， 重新 回到 了 胡也频 的 身边 。,人物一 心如刀绞 看着 冯雪峰 离去  重新 回到 人物二 身边,1
TRAIN_SENT_ID_277030,阎维文,刘卫星,刘卫星 不仅 承担 全家 所有 的 家务 ， 还 从 事业 上 全力支持 阎维文 。,人物二 承担 全家 家务  事业 全力支持 人物一,1
TRAIN_SENT_ID_284463,张妃,张承,张妃 兄妹 : 张震 ， 袭父 张承 爵 都 乡侯 。,人物一 兄妹  张震  袭父 人物二 爵 乡侯,-1
TRAIN_SENT_ID_281671,蒋韵,李锐,父母 ： 李锐 / 蒋韵,父母  人物二  人物一,1
TRAIN_SENT_ID_278469,胡善祥,朱瞻基,胡善祥 ， 恭 让 章 皇后 明宣宗 朱瞻基 废后 ， 也 是 他 的 元配 ， 济宁 人 。,人物一  恭 章 皇后 明宣宗 人物二 废后  元配  济宁,1
TRAIN_SENT_ID_284364,唐筼,陈寅恪,陈寅恪 与 唐筼,人物二 人物一,1
TRAIN_SENT_ID_281706,高亚麟,时玮,得知 时玮 要 来 ， 高亚麟 决定 给 她 个 惊喜 。,得知 人物二  人物一 决定 惊喜,1
TRAIN_SENT_ID_260259,穆桂英,杨宗保,穆桂英 为 救 自己 所爱 的 人 ， 投降 大宋 ， 并 献上 降龙木 ， 大破 天门 镇 ， 立功 救 下 杨宗保 。,人物一 救 所爱  投降 大宋  献上 降龙木  大破 天门 镇  立功 救 人物二,1
TRAIN_SENT_ID_262915,熊美玲,林秋离,No.88 明天 是 什么 天 林秋离 熊美玲 何方,明天 天 人物二 人物一 何方,1
TRAIN_SENT_ID_282387,骆冰,文泰来,鸳鸯刀 法 刀法 60 书剑 正线 救出 文泰来 后 骆冰 给与 刀法 + 2 ， 攻击 + 1,鸳鸯刀 法 刀法  书剑 正线 救出 人物二 人物一 给与 刀法    攻击,1
TRAIN_SENT_ID_266822,萧峰,萧远山,玄果 ： 少林寺 和尚 ， 萧峰 之 父 ， 即 萧远山,玄果  少林寺 和尚  人物一 父  人物二,-1
TRAIN_SENT_ID_283630,程铮,苏韵锦,主角 ： 苏韵锦 、 程铮,主角  人物二  人物一,1
TRAIN_SENT_ID_278126,慕容秋荻,谢晓峰,该剧 以 谢晓峰 与 慕容秋荻 的 恩怨 为主 线 ， 情节 发展 变幻莫测 ， 风格 飘逸 。,该剧 人物二 人物一 恩怨 为主 线  情节 发展 变幻莫测  风格 飘逸,1
TRAIN_SENT_ID_273484,殷素素,张翠山,咎愧 之下 张翠山 横剑 自刎 ， 而 殷素素 的 美好 将来 也 自然 灰飞烟灭 。,咎愧 之下 人物二 横剑 自刎  人物一 美好 将来 自然 灰飞烟灭,1
TRAIN_SENT_ID_270341,关平,关羽,为 打碎 控制 水军 成员 的 元凶 、 散发 著 黑暗 力量 的 香炉 ， 关平 与 太史 突入 香炉 所在之处 ， 而 关羽 与 周仓 则 留守 合 淝 城 ， 抵抗 敌军 。,打碎 控制 水军 成员 元凶  散发 著 黑暗 力量 香炉  人物一 太史 突入 香炉 所在之处  人物二 周仓 留守 合 淝 城  抵抗 敌军,-1
TRAIN_SENT_ID_273022,黄月英,黄承彦,NO.109 黄承彦 ， 黄月英,人物二  人物一,-1
TRAIN_SENT_ID_255684,蒋介石,宋美龄,第五章 宋美龄 旋风 外交 蒋介石 位居 四强,第五章 人物二 旋风 外交 人物一 位居 四强,1
TRAIN_SENT_ID_273588,陈建州,范玮琪,9 范玮琪 陈建州 歌手,人物二 人物一 歌手,1
TRAIN_SENT_ID_267760,张学友,罗美薇,第 384 章 . 当 张学友 遇到 罗美薇,章  人物一 遇到 人物二,1
TRAIN_SENT_ID_283117,李英宰,韩智恩,而 韩智恩 为了 赢回 “ FullHouse ” ， 强忍 着 被 李英宰 压迫 ， 但 谁知 智恩 的 “ 厚脸皮 ” 却 吸引 了 这位 大 明星 的 注意 。,人物二 赢回     强忍 人物一 压迫  智恩  厚脸皮  吸引 这位 明星 注意,1
TRAIN_SENT_ID_263008,熊美玲,林秋离,No.93 挺 我 的 那个 人 （ 台语 ） 林秋离 熊美玲 萧 博文,挺  台语  人物二 人物一 萧 博文,1
TRAIN_SENT_ID_254049,朱芳雨,胡美,参赛 队伍 回到 北京 以后 ， 朱芳雨 对 胡美 展开 了 猛烈 的 “ 攻势 ” 。,参赛 队伍 回到 北京 以后  人物一 人物二 展开 猛烈  攻势,1
