sent_id,entity1,entity2,sent,processed_sent,label,hard_match
TRAIN_SENT_ID_253700,申雪,赵宏博,关智斌 王婧 杨恭如 申雪 赵宏博,关智斌 王婧 杨恭如 人物一 人物二,1,0
TRAIN_SENT_ID_254198,邢夫人,贾赦,伯母 ： 邢夫人 （ 贾赦 填房 ）,伯母  人物一  人物二 填房,1,0
TRAIN_SENT_ID_274345,许夫人,许汉青,“ 元兵 实行 剿乡 灭族 策略 ， 不仅 火烧 晋江 许汉青 、 许夫人 的 家乡 许宅巷 、 陈厝坑 ， 迫使 二乡 的 许 、 陈 、 曾 三姓 族人 四处 奔逃 。,元兵 实行 剿乡 灭族 策略  火烧 晋江 人物二  人物一 家乡 许宅巷  陈厝坑  迫使 二乡 许  陈  三姓 族人 四处 奔逃,1,0
TRAIN_SENT_ID_257383,袁克文,袁世凯,湖南 洹 上 私乘 （ 袁世凯 家谱 ） 袁克文 修撰 。,湖南 洹 私乘  人物二 家谱  人物一 修撰,-1,0
TRAIN_SENT_ID_273720,范文芳,李铭顺,李铭顺 和 范文芳,人物二 人物一,1,0
TRAIN_SENT_ID_263107,毛福梅,蒋介石,毛福梅 在 新婚之夜 闹 了 个 洞房 空守 ， 对 蒋介石 怨 一阵 ， 恨 一阵 ， 到头来 还是 谅解 了 他 。,人物一 新婚之夜 闹 洞房 空守  人物二 怨 一阵  恨 一阵  到头来 谅解,1,0
TRAIN_SENT_ID_276713,刘梅,夏东海,谓 称 ： 梅梅 （ 夏东海 用 ） 、 妈妈 、 妈 （ 刘星 、 夏雨 、 夏雪 用 ） 、 刘梅 、 阿姨 （ 通用 ）,谓 称  梅梅  人物二   妈妈  妈  刘星  夏雨  夏雪   人物一  阿姨  通用,1,0
TRAIN_SENT_ID_268721,秦可卿,贾蓉,⒊ 贾蓉 — — 秦可卿 ： 瑞珠 、 宝珠 。,⒊ 人物二   人物一  瑞珠  宝珠,1,0
TRAIN_SENT_ID_256187,蒋介石,宋美龄,蒋经国 欲办 孔令侃 之罪 ， 宋美龄 急忙 向 蒋介石 施压 。,蒋经国 欲办 孔令侃 之罪  人物二 急忙 人物一 施压,1,0
TRAIN_SENT_ID_265026,李铭顺,范文芳,范文芳 、 郑斌辉 、 李铭顺 、 黄文永 、 向云,人物二  郑斌辉  人物一  黄文永  向云,1,0
TRAIN_SENT_ID_250000,张无忌,赵敏,又 随 赵敏 上 武当 ， 欲 挑战 张三丰 ， 但 被 明教 教主 张无忌 所败 。,人物二 武当  欲 挑战 张三丰  明教 教主 人物一 所败,1,0
TRAIN_SENT_ID_282506,钟灵,段正淳,万劫谷 （ 20 级 ） 木婉清 、 钟灵 、 段延庆 、 段誉 （ 段正淳 ）,万劫谷   级  木婉清  人物一  段延庆  段誉  人物二,-1,0
TRAIN_SENT_ID_262970,熊美玲,林秋离,《 爱 开始 都 像 一首歌 》 作词 ： 林秋离 作曲 ： 熊美玲 编曲 ： 陈志远,爱 一首歌  作词  人物二 作曲  人物一 编曲  陈志远,1,0
TRAIN_SENT_ID_281883,张静,黄茂如,黄茂如 、 张静,人物二  人物一,1,0
TRAIN_SENT_ID_263001,熊美玲,林秋离,No.197 离别 林秋离 熊美玲 阿杜,离别 人物二 人物一 阿杜,1,0
TRAIN_SENT_ID_277228,张茜,张卫健,09 . 我要 轻闲 ( 鹿鼎记 / 小宝 与 康熙 插曲 ) _ 张卫健 张茜,我要 轻闲  鹿鼎记  小宝 康熙 插曲   人物二 人物一,1,0
TRAIN_SENT_ID_265725,贾环,贾政,贾政 与 众 幕友 谈及 恒王 与 林四娘 故事 ， 称其 “ 风流 隽逸 ， 忠义 感慨 ” ， “ 最是 千古 佳谈 ” ， 命 贾兰 、 贾环 和 宝玉 各吊 一首 。,人物二 众 幕友 谈及 恒王 林四娘 故事  称其  风流 隽逸  忠义 感慨    最是 千古 佳谈   命 贾兰  人物一 宝玉 各吊 一首,-1,0
TRAIN_SENT_ID_254083,何晨光,唐心怡,第三十六章 军人 - 共和国 之辉 特种兵 归来 之 铁骨 军魂 旧 的 历程 : 唐心怡 坐在 轮椅 上 ， 何晨光 推着 她 来到 海边 ， 在 一座 桥 上 停下 。,第三十六章 军人  共和国 之辉 特种兵 归来 铁骨 军魂 旧 历程  人物二 坐在 轮椅  人物一 推着 来到 海边  一座 桥 停下,1,0
TRAIN_SENT_ID_284183,袁剑伟,林嘉欣,袁剑伟 绯闻 : 袁建伟 林嘉欣 暂别 娱乐圈 ， 不是 游学 是 怀孕 的 消息 ， 引发 热议 。,人物一 绯闻  袁建伟 人物二 暂别 娱乐圈  游学 怀孕 消息  引发 热议,1,0
TRAIN_SENT_ID_270617,赵宏博,申雪,( 2010.2 . 16 被 申雪 赵宏博 打破 ）,人物二 人物一 打破,1,0
TRAIN_SENT_ID_274045,白素,卫斯理,三 、 卫斯理 . 白素 . 其他 四 、 寻梦 五 、 眼睛 六 、 无名 髮 七 、 第二种 人八 、 连锁 后记,三  人物二  人物一  四  寻梦 五  眼睛 六  无名 髮 七  第二种 人八  连锁 后记,1,0
TRAIN_SENT_ID_256367,孙尚香,刘备,29 ： 刘氏 夫妻 刘备 孙尚香,刘氏 夫妻 人物二 人物一,1,0
TRAIN_SENT_ID_253759,申雪,赵宏博,《 2010 冰上 雅姿 － 申雪 赵宏博 冰上 婚典 》,冰上 雅姿  人物一 人物二 冰上 婚典,1,0
TRAIN_SENT_ID_266442,严世蕃,严嵩,严世蕃 下法司 ， 拟成 充军 之罪 ， 严嵩 回籍 。,人物一 下法司  拟成 充军 之罪  人物二 回籍,-1,0
TRAIN_SENT_ID_274803,丁玲,胡也频,由于 爱好文学 ， 喜交 文艺界 朋友 ， 丁玲 、 沈从文 、 胡也频 等 都 是 他 介绍 给 冰心 。,爱好文学  喜交 文艺界 朋友  人物一  沈从文  人物二 介绍 冰心,1,0
TRAIN_SENT_ID_284306,张宏震,张静,出品人 ： 张静 、 张宏震,出品人  人物二  人物一,1,0
TRAIN_SENT_ID_272864,杨威,杨云,杨顺 明 似乎 对 他 也 有 了 一点 好感 ， 因为 他 看 出来 杨威 的确 是 实心实意 地 喜欢 杨云 。,杨顺 明 似乎 一点 好感  人物一 实心实意 喜欢 人物二,1,0
TRAIN_SENT_ID_270714,赵宏博,申雪,上届 冬奥会 ， 申雪 、 赵宏博 夺得 铜牌 。,上届 冬奥会  人物二  人物一 夺得 铜牌,1,0
TRAIN_SENT_ID_284958,温衡,言希,温衡 ； 天然 ； Amo ； 木落 嘎 歪 ； 言希 ； 长苏 ； 千靥 ； 绿空 ； 上官 芷 若 ； 默默,人物一  天然    木落 歪  人物二  长苏  千靥  绿空  上官 芷  默默,1,0
TRAIN_SENT_ID_267335,赵本山,赵玉芳,赵玉芳 在 赵本山 的 安排 下 ， 从 大连市 公安局 辞职 调入 本山 艺术 学院 工作 。,人物二 人物一 安排  大连市 公安局 辞职 调入 本山 艺术 学院 工作,-1,0
TRAIN_SENT_ID_277104,浦安修,彭德怀,一 上 庐山 ， 如临 仙境 ， 浦安修 神采飞扬 ， 跟着 沉默不语 的 景希珍 跨进 了 彭德怀 住 的 176 号 别墅 。,庐山  如临 仙境  人物一 神采飞扬  跟着 沉默不语 景希珍 跨进 人物二 住  号 别墅,1,0
TRAIN_SENT_ID_274150,汤国梨,章太炎,我 所 知道 的 章太炎 汤国梨,知道 人物二 人物一,1,1
TRAIN_SENT_ID_276316,岳灵珊,林平之,天不绝人 愿 ， 故使 侬 见 郎 — — 我 看 岳灵珊 和 林平之,天不绝人 愿  故使 侬 见 郎   人物一 人物二,1,0
TRAIN_SENT_ID_265992,杨绛,钱钟书,钱钟书 与 杨绛 的 清缘,人物二 人物一 清缘,1,0
TRAIN_SENT_ID_262977,熊美玲,林秋离,No.200 难以预料 林秋离 熊美玲,难以预料 人物二 人物一,1,0
TRAIN_SENT_ID_273204,秦香莲,陈世美,香消玉碎 终 有时 [ 秦香莲 ， 陈世美 ],香消玉碎 终  人物一  人物二,1,0
TRAIN_SENT_ID_262875,熊美玲,林秋离,No.49 有心人 林秋离 熊美玲 江青 蓉,有心人 人物二 人物一 江青 蓉,1,0
TRAIN_SENT_ID_273573,陈建州,范玮琪,阿朵 代表作品 : 范玮琪 主要 作品 : 陈建州 影视剧 作品 :,阿朵 代表作品  人物二 主要 作品  人物一 影视剧 作品,1,0
TRAIN_SENT_ID_286204,彭士禄,彭湃,曾经 诞生 彭湃 、 谢非 、 陈其尤 、 黄鼎臣 、 钟敬文 、 杨成志 、 马思聪 、 柯麟 、 彭士禄 、 黄旭华 等 名人 志士 。,曾经 诞生 人物二  谢非  陈其尤  黄鼎臣  钟敬文  杨成志  马思聪  柯麟  人物一  黄旭华 名人 志士,-1,0
TRAIN_SENT_ID_284390,殷温娇,陈光蕊,陈光蕊 和 殷温娇,人物二 人物一,1,0
TRAIN_SENT_ID_260258,穆桂英,杨宗保,杨宗保 与 穆桂英 职员表 : 制作 人 ： 杨丽花,人物二 人物一 职员表  制作  杨丽花,1,0
TRAIN_SENT_ID_271419,杨云,杨威,刚 一下 快艇 的 杨威 就 高呼 新娘 ― ― “ 杨云 ， 你 来 了 吗 ？ ”,刚 一下 快艇 人物二 高呼 新娘 ― ―  人物一,1,0
TRAIN_SENT_ID_258370,张兆和,沈从文,张兆和 致 沈从文 （ 之一 ）,人物一 人物二,1,0
TRAIN_SENT_ID_272234,金正恩,金正日,金正恩 称 ， 这是 遵守 了 金正日 的 遗训 。,人物一 称  这是 遵守 人物二 遗训,-1,0
TRAIN_SENT_ID_265938,杨绛,钱钟书,15 《 围城 》 与 它 的 作者 之谜 — — 读 杨绛 《 记 钱钟书 与 ( 围城 ) 》,围城  作者 之谜   读 人物一  记 人物二  围城,1,0
TRAIN_SENT_ID_256590,李逍遥,李忆如,李逍遥 ∶ 李忆如 ． ． 嗯 ～ 好 名字 ！,人物一 ∶ 人物二 ． ．  名字,-1,0
TRAIN_SENT_ID_282210,刘秀融,刘銮雄,刘秀融 ( Jade ) 是 拥有 四家 上市公司 的 综合性 大 集团 刘銮雄 的 掌上明珠 。,人物一    拥有 四家 上市公司 综合性 集团 人物二 掌上明珠,-1,0
TRAIN_SENT_ID_277201,张茜,张卫健,"⒉ 我要 轻闲 - 张茜 / 张卫健 ( "" 小宝 与 康熙 "" 片尾曲 ） 国语",⒉ 我要 轻闲  人物一  人物二   小宝 康熙  片尾曲  国语,1,0
TRAIN_SENT_ID_256150,蒋介石,宋美龄,文昌阁 一楼 为 会客室 ， 二楼 是 蒋介石 、 宋美龄 的 卧室 和 起居室 。,文昌阁 一楼 会客室  二楼 人物一  人物二 卧室 起居室,1,0
TRAIN_SENT_ID_270523,关平,关羽,关平 的 形象 在 后世 由于 民间 对 关羽 的 崇拜 而 渐渐 丰满 起来 。,人物一 形象 后世 民间 人物二 崇拜 渐渐 丰满 起来,-1,0
TRAIN_SENT_ID_283390,白马纵横,燕飞虹,朋友 ： 白马纵横 、 燕飞虹 、 也 呆 、 金小侠 、 咪 吱 、 青蛙 呱呱 、 老河童,朋友  人物一  人物二  呆  金小侠  咪  青蛙 呱呱  老河童,1,0
TRAIN_SENT_ID_277204,张茜,张卫健,"2 . 我要 轻闲 - 张茜 / 张卫健 ( "" 小宝 与 康熙 "" 片尾曲 ) 国语",我要 轻闲  人物一  人物二   小宝 康熙  片尾曲  国语,1,0
TRAIN_SENT_ID_281398,钱学森,钱永刚,主题 ： 从 钱永刚 看 钱学森,主题  人物二 人物一,-1,0
TRAIN_SENT_ID_258423,张兆和,沈从文,沈从文 与 张兆和 · 乡下人 喝到 了 甜酒,人物二 人物一  乡下人 喝到 甜酒,1,0
TRAIN_SENT_ID_270674,赵宏博,申雪,第九十 一期 ： 申雪 、 赵宏博 2010083012 : 30,第九十 一期  人物二  人物一,1,0
TRAIN_SENT_ID_262876,熊美玲,林秋离,宠物 歌曲 : 宠物 《 宠物 》 : 词 : 林秋离 曲 : 熊美玲,宠物 歌曲  宠物  宠物   词  人物二 曲  人物一,1,0
TRAIN_SENT_ID_258367,张兆和,沈从文,随后 而来 的 战火 把 沈从文 与 张兆和 “ 赶到 ” 云南 乡下 相濡以沫 。,而来 战火 人物二 人物一  赶到  云南 乡下 相濡以沫,1,0
TRAIN_SENT_ID_262153,诸葛尚,诸葛瞻,对话 ： 张星 彩 – 甘宁 诸葛尚 – 糜照 （ 和 甘宁 单挑 事件 完后 ） 诸葛瞻 – 陆抗,对话  张星 彩  甘宁 人物一  糜照  甘宁 单挑 事件 完后  人物二  陆抗,-1,0
TRAIN_SENT_ID_275771,李沅芷,余鱼同,李沅芷 伏 地 哭泣 ， 余鱼同 扶 她 上马 。,人物一 伏 哭泣  人物二 扶 上马,1,0
TRAIN_SENT_ID_252131,黄毅清,黄奕,黄奕 出轨 事件 黄毅清 微博 回应 :,人物二 出轨 事件 人物一 微博 回应,1,0
TRAIN_SENT_ID_285637,高尧,刘春卉,高尧 、 刘春卉 大婚,人物一  人物二 大婚,1,0
TRAIN_SENT_ID_276052,陈三立,陈宝箴,故居 : 主 词条 ： 陈宝箴 、 陈三立 故居,故居  主 词条  人物二  人物一 故居,-1,0
TRAIN_SENT_ID_284763,杨蕙兰,杜子俊,杨蕙兰 酒后 诉 衷肠 ， 杜子俊 夜访 同福店,人物一 酒后 诉 衷肠  人物二 夜访 同福店,1,0
TRAIN_SENT_ID_278928,汪涵,杨乐乐,Q版 汪涵 老婆 ： 杨乐乐,版 人物一 老婆  人物二,1,0
TRAIN_SENT_ID_278913,汪涵,杨乐乐,玫瑰 之约 主持 阵容 : 金晓琳 、 冯祺 、 郑慧琳 、 仇晓 、 汪涵 、 杨乐乐 。,玫瑰 之约 主持 阵容  金晓琳  冯祺  郑慧琳  仇晓  人物一  人物二,1,0
TRAIN_SENT_ID_278087,徐克,施南生,【 策划 】 ： 徐克 施南生,策划   人物一 人物二,1,0
TRAIN_SENT_ID_268176,樊梨花,薛丁山,圆雕 吉子 《 薛丁山 与 樊梨花 》,圆雕 吉子  人物二 人物一,1,0
TRAIN_SENT_ID_263288,胡亥,秦始皇,秦始皇 解释 图 谶 的 内容 而 戒备 胡人 啊 ， 防备 于 外敌 而亡于 内部 的 胡亥 。,人物二 解释 图 谶 内容 戒备 胡人  防备 外敌 而亡于 内部 人物一,-1,0
TRAIN_SENT_ID_258293,陈建斌,蒋勤勤,陈建斌 和 蒋勤勤,人物一 人物二,1,0
TRAIN_SENT_ID_273484,殷素素,张翠山,咎愧 之下 张翠山 横剑 自刎 ， 而 殷素素 的 美好 将来 也 自然 灰飞烟灭 。,咎愧 之下 人物二 横剑 自刎  人物一 美好 将来 自然 灰飞烟灭,1,0
TRAIN_SENT_ID_259156,刘备,刘禅,刘备 ： 糜贞 ， 甘倩 ， 刘禅 ， 刘理 ， 刘莹,人物一  糜贞  甘倩  人物二  刘理  刘莹,-1,0
TRAIN_SENT_ID_267935,杨宗保,杨延昭,游戏 是 以 杨家 三代人 ： 杨业 ， 杨延昭 ， 杨宗保 三代人 为线 展开 的 。,游戏 杨家 三代人  杨业  人物二  人物一 三代人 为线 展开,-1,0
TRAIN_SENT_ID_262919,熊美玲,林秋离,No.293 抱紧 一点 林秋离 熊美玲 堂娜,抱紧 一点 人物二 人物一 堂娜,1,0
TRAIN_SENT_ID_264185,刘备,孙尚香,在 刘备 、 孙尚香 的 主持 下 ， 赵云 与 樊氏 完婚 。,人物一  人物二 主持  赵云 樊氏 完婚,1,0
TRAIN_SENT_ID_262874,熊美玲,林秋离,No.57 你 伤 了 我 林秋离 熊美玲 何方,伤 人物二 人物一 何方,1,0
TRAIN_SENT_ID_272458,包惜弱,杨铁心,陈思思 （ 包惜弱 ） ， 秦沛 （ 杨铁心 ）,陈思思  人物一   秦沛  人物二,1,0
TRAIN_SENT_ID_260493,严嵩,严世蕃,严嵩 当即 表态 ， 真如 郑泌昌 、 何茂才 所言 ， 是 严世蕃 他们 叫 浙江 毁堤 淹田 ， 还敢 通倭 ， 就 应该 满门抄斩 ！,人物一 当即 表态  真如 郑泌昌  何茂才 所言  人物二 浙江 毁堤 淹田  还敢 通倭  应该 满门抄斩,-1,0
TRAIN_SENT_ID_266431,严世蕃,严嵩,2 、 严嵩 被 罢 ， 严世蕃 等 人 下狱 。,人物二 罢  人物一 下狱,-1,0
TRAIN_SENT_ID_268872,夏雪,刘梅,《 花瓶 事件 》 ： 夏雪 不 小心 打碎 了 花瓶 ， 刘梅 没 批评 她 ， 还 夸 她 勇于认错 并 奖励 她 一部 手机 。,花瓶 事件   人物一 小心 打碎 花瓶  人物二 没 批评  夸 勇于认错 奖励 一部 手机,-1,0
TRAIN_SENT_ID_262786,熊美玲,林秋离,No.70 我 站 着 只 到 你 肩膀 林秋离 熊美玲 何方,站 肩膀 人物二 人物一 何方,1,0
TRAIN_SENT_ID_283430,张月亮,张铁林,6 、 张铁林 张月亮,人物二 人物一,-1,0
TRAIN_SENT_ID_248920,阮星竹,段正淳,镜 湖畔 胭脂 岛上 有处 镜湖 小筑 ， 大理 皇族 镇南王 段正淳 与 旧情 人 阮星竹 偶 居于 此 。,镜 湖畔 胭脂 岛上 有处 镜湖 小筑  大理 皇族 镇南王 人物二 旧情 人物一 偶 居于,1,0
TRAIN_SENT_ID_272726,徐天宏,周绮,此梦 已 清楚 表明 ， 徐天宏 已 在 周绮 心头 留下 深刻 的 不可磨灭 的 印象 ， 她 已 不能 忘却 他 。,此梦 清楚 表明  人物一 人物二 心头 留下 深刻 不可磨灭 印象  不能 忘却,1,0
TRAIN_SENT_ID_273844,范柳原,白流苏,如果 在 正常 情况 下 ， 白流苏 决不 是 范柳原 的 对手 ， 她 一定 一败涂地 。,正常 情况  人物二 决不 人物一 对手  一定 一败涂地,1,0
TRAIN_SENT_ID_287005,张嫣,张国纪,张国纪 丧偶 后 ， 张嫣 亲自 照顾 弟妹 。,人物二 丧偶  人物一 亲自 照顾 弟妹,-1,0
TRAIN_SENT_ID_283901,曾柔,韦小宝,感情 : 曾柔 对 韦小宝 一见钟情 。,感情  人物一 人物二 一见钟情,1,0
TRAIN_SENT_ID_276766,丁夫人,曹操,曹操 也 深感 此事 因 自己 而 起 ， 所以 十分 的 内疚 ， 对 丁夫人 的 怒骂 也 是 一忍再忍 。,人物二 深感 此事  十分 内疚  人物一 怒骂 一忍再忍,1,0
TRAIN_SENT_ID_268154,樊梨花,薛丁山,其中 的 薛丁山 三请 樊梨花 最为 脍炙人口 ， 被 戏曲 、 曲艺 等 艺术 形式 广为 传唱 流传 不衰 。,人物二 三请 人物一 最为 脍炙人口  戏曲  曲艺 艺术 形式 广为 传唱 流传 不衰,1,0
TRAIN_SENT_ID_269774,任我行,任盈盈,攻击 阵营 可以 选择 笑傲 路线 ： 独孤 ， 风清扬 ， 令狐冲 ， 任盈盈 ， 岳不群 ， 任我行 ， 左冷禅 ， 向问天 等 相互 点灯 的 。,攻击 阵营 选择 笑傲 路线  独孤  风清扬  令狐冲  人物二  岳不群  人物一  左冷禅  向问天 相互 点灯,-1,0
TRAIN_SENT_ID_284362,唐筼,陈寅恪,唐筼 和 陈寅恪 一家,人物一 人物二 一家,1,0
TRAIN_SENT_ID_285562,文馨,陈笑飞,一连串 的 意外 ， 把 陈笑飞 和 林多美 往 错误 的 道路 上越 推越 远 ， 他们 不断 犯下 过错 ， 令 文馨 及其 家人 陷入 危机 。,一连串 意外  人物二 林多美 错误 道路 上越 推越 远  不断 犯下 过错  令 人物一 家人 陷入 危机,1,0
TRAIN_SENT_ID_285873,吴泰勋,吴俊升,在 这种 情况 下 ， 吴泰勋 一方面 继续 保持 与 戴笠 的 联系 ， 一方面 主动 要求 去 河南 的 国统区 策动 吴俊升 旧部 反正 。,这种 情况  人物一 继续 保持 戴笠 联系  主动 要求 河南 国统区 策动 人物二 旧部 反正,-1,0
TRAIN_SENT_ID_263714,郭槐,贾充,但 郭槐 却 深感 不满 ， 认为 自己 才 是 辅佐 贾充 成就 事业 的 人 ， 李婉 不应 和 她 平起平坐 。,人物一 深感 不满  认为 辅佐 人物二 成就 事业  李婉 不应 平起平坐,1,0
TRAIN_SENT_ID_256361,孙尚香,刘备,孙尚香 - - 刘表 刘璋 孟获 公孙瓒 马腾 刘备 杨奉 袁绍 孙权 孙坚 孙策 袁术,人物一   刘表 刘璋 孟获 公孙瓒 马腾 人物二 杨奉 袁绍 孙权 孙坚 孙策 袁术,1,0
TRAIN_SENT_ID_267015,殷素素,张无忌,杨逍 、 纪晓芙 之恋 ， 和 一 开始 的 张翠山 、 殷素素 之恋 前后 相 辉映 ， 和 张无忌 、 赵敏之 恋 前后 相 呼应 。,杨逍  纪晓芙 之恋  张翠山  人物一 之恋 相 辉映  人物二  赵敏之 恋 相 呼应,-1,0
TRAIN_SENT_ID_260379,穆桂英,杨宗保,杨宗保 为 破 天门 阵寻 降龙木 误闯 穆柯寨 ， 与 穆桂英 私结 姻缘 ， 即 此地 也 。,人物二 破 天门 阵寻 降龙木 误闯 穆柯寨  人物一 私结 姻缘,1,0
TRAIN_SENT_ID_276328,岳灵珊,林平之,一 、 林平之 是否 爱过 岳灵珊 ？,人物二 是否 爱过 人物一,1,0
TRAIN_SENT_ID_258487,刘禅,刘备,刘备 ： 遗诏 敕 刘禅,人物二  遗诏 敕 人物一,-1,0
TRAIN_SENT_ID_270748,梁萧,花晓霜,在 梁萧 这样 风采 卓绝 的 人 身边 ， 花晓霜 是 毫不逊色 的 ， 亦 以 自己 清幽 如兰 的 气质 风韵 折服 众人 。,人物一 风采 卓绝 身边  人物二 毫不逊色  清幽 如兰 气质 风韵 折服 众人,1,0
TRAIN_SENT_ID_260894,贾珍,贾蓉,贾珍 、 贾琏 、 贾蓉 等 好色之徒 ， 对 她 颇为 馋涎 。,人物一  贾琏  人物二 好色之徒  颇为 馋涎,-1,0
TRAIN_SENT_ID_260250,穆桂英,杨宗保,杨宗保 寨 ： 位于 丹河 峡谷 九渡村 杨延 景寨 南部 山顶 上 ， 与 之 相对 的 是 穆桂英 寨 ， 原寨 也 都 已 荡然无存 ， 仅剩 乱石 。,人物二 寨  位于 丹河 峡谷 九渡村 杨延 景寨 南部 山顶  相对 人物一 寨  原寨 荡然无存  仅剩 乱石,1,0
TRAIN_SENT_ID_255890,蒋介石,宋美龄,蒋介石 理解 他们 的 意图 ， 于是 接到 齐焌 的 电报 后 ， 立即 致电 正在 白宫 访问 的 宋美龄 ， 要 她 转告 罗斯福 总统 ， 请 其 注意 ， 电称 ：,人物一 理解 意图  接到 齐焌 电报  立即 致电 正在 白宫 访问 人物二  转告 罗斯福 总统  请 注意  电称,1,0
TRAIN_SENT_ID_253608,沈浪,朱七七,"我 是 朱七七 内容简介 : 讨厌 沈浪 的 优柔寡断 , 看不惯 他 的 三心两意 。",人物二 内容简介  讨厌 人物一 优柔寡断  看不惯 三心两意,1,0
TRAIN_SENT_ID_258056,周海婴,鲁迅,第四章 最是 伤心 忆 往事 — — 周海婴 的 回望 鲁迅 家族,第四章 最是 伤心 忆 往事   人物一 回望 人物二 家族,-1,0
